universe,factor,variant,ic_mean_v3,ic_mean_v4,ic_mean_diff,rankicir_v3,rankicir_v4,rankicir_diff,ls_ann_v3,ls_ann_v4,ls_ann_diff,ls_eff_ann,turnover_mean_v4,ls_turnover_mean,ls_sharpe_v3,ls_sharpe_v4,ls_sharpe_diff,conclusion_sign_changed
zz500,B3_cond_lead_lag_20d,S1,-0.0193707836412552,-0.0193707836412552,0.0,-0.899474031544028,-0.899474031544028,0.0,-0.1674897003011913,-0.1637896595533976,0.0037000407477937036,-0.0256146098690034,1.5056987089930678,2.770253050037611,-2.2549745671551045,-2.5732462897798185,-0.31827172262471404,False
zz500,B4_cross_20d,S1,-0.0106878704474747,-0.0106878704474747,0.0,-1.0754811628541934,-1.0754811628541934,0.0,-0.1268971512693171,-0.1233136783619579,0.003583472907359206,-0.0890243893899017,1.5833159499264928,3.077511078880504,-2.575659533233094,-2.642192665701625,-0.06653313246853099,False
zz500,B5a_corr_decay_20d,S1,-0.014406672211812,-0.014406672211812,0.0,-0.8072823551327594,-0.8072823551327594,0.0,-0.1519977861143279,-0.14889495118225,0.0031028349320779136,-0.0637069711975574,1.5842044878120092,3.083321113098981,-2.782544119411476,-2.4413817475989483,0.3411623718125276,False
zz500,B5b_slope_div_20d,S1,0.00603132346375,0.00603132346375,0.0,0.3850315941786744,0.3850315941786744,0.0,-0.1005654084292245,-0.0969143719847873,0.0036510364444371918,-0.0969143719847873,1.5689779952519876,3.00480156474408,-1.2514639481703915,-1.2433605454490866,0.008103402721304942,False
zz500,B5c_high_vol_ratio_20d,S1,-0.0234454209727371,-0.0234454209727371,0.0,-2.057608781302998,-2.057608781302998,0.0,-0.1356662464811798,-0.1328171319243523,0.0028491145568275145,-0.0461758838631907,1.4353079354466365,2.5308572224366137,-1.6828193763612609,-1.6362752768688726,0.04654409949238825,False
zz500,C1_entropy_20d,S1,0.0067963545402932,0.0067963545402932,0.0,-0.2267966980253871,-0.2267966980253871,0.0,-0.0495502330240974,-0.0469889628340676,0.002561270190029795,-0.0788664795111403,1.154719318881958,1.7174775921538123,-0.5815543929550674,-0.5936247213443313,-0.012070328389263918,False
zz500,C2_entropy_diff_20d,S1,0.0207708829094248,0.0207708829094248,0.0,1.6411186673752414,1.6411186673752414,0.0,-0.038443413948827,-0.0356140614326064,0.0028293525162206012,-0.0356140614326064,1.4613726338149755,2.6239981362185687,-0.4962518410302945,-0.4352765066418913,0.06097533438840319,False
zz500,C3_entropy_std_20d,S1,-0.0151177497781437,-0.0151177497781437,0.0,-0.5934797598968459,-0.5934797598968459,0.0,-0.1504197647277902,-0.147068257411178,0.0033515073166122122,-0.0498933146130115,1.5245892004577002,2.8624068911376708,-2.5293010593343426,-2.670197007171472,-0.14089594783712922,False
zz500,A1_tau_20d,S2,0.0111499657258679,0.0111499657258679,0.0,0.6153722420413394,0.6153722420413394,0.0,-0.096426913207942,-0.0886840716027829,0.007742841605159104,-0.0886840716027829,1.689404652075154,3.259189851302931,-1.2094220309673192,-1.222151002557778,-0.012728971590458826,False
zz500,A1v_tau_vol_20d,S2,0.0054248930447404,0.0054248930447404,0.0,0.3323019177895915,0.3323019177895915,0.0,-0.1023280955753571,-0.0941965702594225,0.008131525315934598,-0.0941965702594225,1.6882262498148122,3.257643334994543,-1.3497283493841752,-1.3585929731287,-0.008864623744524902,False
zz500,A2a_high_tau_ret_std_20d,S2,0.0032358368747074,0.0032358368747074,0.0,0.1260823604219208,0.1260823604219208,0.0,-0.0188950879401024,-0.0167069278089445,0.0021881601311578985,-0.0167069278089445,1.0551505133838608,1.5050979666965114,-0.2307465429129504,-0.2142961347308461,0.016450408182104304,False
zz500,A2b_low_tau_cum_ret_20d,S2,-0.0023818744689454,-0.0023818744689454,0.0,-0.0393400917433212,-0.0393400917433212,0.0,-0.1094022868092494,-0.1059772399950781,0.003425046814171301,-0.0890471891647067,1.5026491204769603,2.7722781830640018,-1.5382906441004949,-1.5340588917707925,0.0042317523297024096,False
zz500,A2c_high_tau_vol_share_20d,S2,0.0138637274799535,0.0138637274799535,0.0,1.0781959973906865,1.0781959973906865,0.0,-0.0663765767817748,-0.0628032711329418,0.003573305648833,-0.0628032711329418,1.4177437192420992,2.4582032807939265,-0.716052571226559,-0.7442523978505471,-0.028199826623988122,False
zz500,A2d_high_tau_turnover_20d,S2,0.0181842368701277,0.0181842368701277,0.0,0.8455494854945412,0.8455494854945412,0.0,-0.0363578557906014,-0.033527843613106,0.0028300121774954,-0.033527843613106,1.386028923748433,2.4974949035277016,-0.4397295382233746,-0.4251377393726591,0.014591798850715543,False
zz500,A3_tort_vol_joint_20d,S2,0.0086533098797278,0.0086533098797278,0.0,1.1067367028466972,1.1067367028466972,0.0,-0.0749170091920222,-0.0713791614021732,0.0035378477898490024,-0.0713791614021732,1.4566480632938874,2.575125474042912,-1.0024593957804433,-1.0677266292332654,-0.06526723345282215,False
zz500,B1_lead_lag_20d,S2,0.0101499538758547,0.0101499538758547,0.0,0.6093734063608939,0.6093734063608939,0.0,-0.0834577565811567,-0.0794462655759499,0.004011491005206799,-0.0794462655759499,1.5920406077333742,3.1049119679461863,-1.5377261333540233,-1.628482253244344,-0.09075611989032062,False
zz500,B2_path_asym_20d,S2,-0.0008159589669094,-0.0008159589669094,0.0,-0.2917524616914287,-0.2917524616914287,0.0,-0.1106196468167419,-0.1068235483201369,0.003796098496605005,-0.0995532641159577,1.5547430663375588,2.968836548316104,-1.7613991606262485,-1.915450513566549,-0.15405135294030048,False
zz500,B2a_path_asym_amt_20d,S2,-0.0010880015703334,-0.0010880015703334,0.0,-0.2950703603083032,-0.2950703603083032,0.0,-0.1105797597211829,-0.1067821365686783,0.003797623152504606,-0.0997124388685708,1.5547337266040575,2.9693379392110244,-1.741723711788021,-1.8870695690063344,-0.14534585721831328,False
zz500,B3_cond_lead_lag_20d,S2,-0.0207501403938716,-0.0207501403938716,0.0,-1.1183037845356103,-1.1183037845356103,0.0,-0.1614437793201106,-0.1576777016859166,0.0037660776341939817,-0.0341459253558296,1.5136381168836153,2.797221770096293,-2.233057154133664,-2.592325693930195,-0.35926853979653073,False
zz500,B4_cross_20d,S2,-0.0066070962841057,-0.0066070962841057,0.0,-0.5480722454470262,-0.5480722454470262,0.0,-0.1182009298539458,-0.1144997689336094,0.0037011609203363993,-0.0981525804463288,1.5845563766863646,3.079329942115697,-2.347439336230144,-2.4717765754736214,-0.12433723924347762,False
zz500,B5a_corr_decay_20d,S2,-0.0105773987253028,-0.0105773987253028,0.0,-0.4417447845779688,-0.4417447845779688,0.0,-0.1444565308861047,-0.1411828461862297,0.0032736846998749902,-0.0717137705818435,1.5873418238534465,3.08719653801164,-2.7473082614466544,-2.538143589592857,0.2091646718537974,False
zz500,B5b_slope_div_20d,S2,0.0082819130573105,0.0082819130573105,0.0,0.4586916822249831,0.4586916822249831,0.0,-0.0931580796802161,-0.0895921829236741,0.0035658967565419947,-0.0895921829236741,1.5678653507055542,3.0147100158504667,-1.2787589661633276,-1.2630743711789565,0.015684594984371136,False
zz500,B5c_high_vol_ratio_20d,S2,-0.0052317752298321,-0.0052317752298321,0.0,-0.8690525024462235,-0.8690525024462235,0.0,-0.0985666583486601,-0.0956207035308595,0.0029459548178006056,-0.0944840740420204,1.4858138603275737,2.70059121547091,-1.537695505731178,-1.434831129377076,0.10286437635410217,False
zz500,C1_entropy_20d,S2,0.0137007587644144,0.0137007587644144,0.0,0.1728812874165656,0.1728812874165656,0.0,-0.0402074098326342,-0.0375153607687823,0.002692049063851898,-0.0375153607687823,1.1983092957249946,1.8266757282048889,-0.4725562551116974,-0.4728298920186367,-0.00027363690693926745,False
zz500,C2_entropy_diff_20d,S2,0.0113725014915941,0.0113725014915941,0.0,1.0119394559198327,1.0119394559198327,0.0,-0.060451343710887,-0.0572178262266448,0.0032335174842422,-0.0572178262266448,1.4893569615255222,2.719333461759996,-0.8672657902835144,-0.8149846445107242,0.052281145772790194,False
zz500,C3_entropy_std_20d,S2,-0.011046168545322,-0.011046168545322,0.0,-0.0127001185464925,-0.0127001185464925,0.0,-0.1374873303413325,-0.1342628395328314,0.003224490808501096,-0.0627138861129759,1.5183928784992209,2.841776735331103,-2.368364029569198,-2.3489522375804297,0.01941179198876819,False
zz1000,A1_tau_20d,S1,-0.0006140858961019,-0.0006140858961019,0.0,0.4067467816206886,0.4067467816206886,0.0,-0.1145845550487839,-0.1077401179822374,0.006844437066546499,-0.1077401179822374,1.83572916744812,3.502294835458015,-1.4327723907490122,-1.3722495989141792,0.060522791834833,False
zz1000,A1v_tau_vol_20d,S1,-0.0059680372260778,-0.0059680372260778,0.0,-0.2558779587250677,-0.2558779587250677,0.0,-0.1353307498845744,-0.1283466358952611,0.006984113989313284,-0.1150718568356972,1.8341804240512551,3.5058898622839867,-1.667737317906047,-1.6911054485856931,-0.02336813067964605,False
zz1000,A2a_high_tau_ret_std_20d,S1,-0.0133231591997297,-0.0133231591997297,0.0,-1.2278835820249387,-1.2278835820249387,0.0,-0.1039168406179855,-0.0979367390746048,0.005980101543380703,-0.0566222867578974,1.435824296986752,1.9454137864726777,-0.6999767527892878,-0.6800083278467587,0.01996842494252915,False
zz1000,A2b_low_tau_cum_ret_20d,S1,-0.0328620788555738,-0.0328620788555738,0.0,-2.215513883361589,-2.215513883361589,0.0,-0.2281146496776799,-0.2209166174500927,0.007198032227587192,0.0072469376112924,1.734189483296768,3.129025574439343,-1.7497983790780378,-1.8369011271142224,-0.08710274803618456,False
zz1000,A2c_high_tau_vol_share_20d,S1,0.0492382128948383,0.0492382128948383,0.0,3.125107529605092,3.125107529605092,0.0,0.0580950246617169,0.0667428900242439,0.008647865362526999,0.0667428900242439,1.6720090686263462,2.82364397480958,0.4018544865167064,0.4865218194232704,0.08466733290656397,False
zz1000,A2d_high_tau_turnover_20d,S1,-0.051519480021314,-0.051519480021314,0.0,-2.591057130571785,-2.591057130571785,0.0,-0.2553407923863011,-0.2503629536967042,0.004977838689596892,0.1059116736888896,1.4780992744430443,2.235066271230836,-1.6332205707577447,-1.662856060333452,-0.029635489575707163,False
zz1000,A3_tort_vol_joint_20d,S1,0.0568934342400655,0.0568934342400655,0.0,3.295188242586775,3.295188242586775,0.0,0.0945862543678472,0.1014576112998812,0.006871356932034001,0.1014576112998812,1.6688701054442148,2.786003520534309,0.6760984871847042,0.707095113080853,0.03099662589614882,False
zz1000,B1_lead_lag_20d,S1,0.0201816279041394,0.0201816279041394,0.0,1.3395240413760952,1.3395240413760952,0.0,-0.038327952374485,-0.0302740335941101,0.008053918780374897,-0.0302740335941101,1.7862188342613483,3.443902203146946,-0.4849216015022471,-0.413325901790525,0.07159569971172214,False
zz1000,B2_path_asym_20d,S1,-0.0054464339601354,-0.0054464339601354,0.0,-0.7238603045949361,-0.7238603045949361,0.0,-0.1227785847791429,-0.1143941686229844,0.008384416156158495,-0.1211887359041186,1.765203177771362,3.34384452083244,-1.1512154244014892,-1.2348349452761471,-0.08361952087465796,False
zz1000,B2a_path_asym_amt_20d,S1,-0.0056093968291922,-0.0056093968291922,0.0,-0.7558511711277682,-0.7558511711277682,0.0,-0.1274200726990465,-0.1190857339191809,0.008334338779865613,-0.1168922934779899,1.7668071524948197,3.3497523704434644,-1.194180834043162,-1.2847464467757923,-0.0905656127326302,False
zz1000,B3_cond_lead_lag_20d,S1,-0.0127333996266879,-0.0127333996266879,0.0,-0.7742679081565029,-0.7742679081565029,0.0,-0.1631585453888988,-0.156224986382374,0.0069335590065247865,-0.0647774969181838,1.749223337161156,3.2159877606084564,-2.281623487401864,-2.5006007715198493,-0.21897728411798534,False
zz1000,B4_cross_20d,S1,-0.0092035453116313,-0.0092035453116313,0.0,-1.7458388842504753,-1.7458388842504753,0.0,-0.1481326986258776,-0.1412341392239516,0.006898559401926019,-0.0965220729047614,1.785539937369567,3.4557665598714817,-2.5915244272324345,-2.384014368509784,0.20751005872265038,False
zz1000,B5a_corr_decay_20d,S1,-0.0148151372205482,-0.0148151372205482,0.0,-1.1048437567151512,-1.1048437567151512,0.0,-0.1865148826054449,-0.1792013387974963,0.007313543807948603,-0.0539107959282024,1.7840275450933,3.43737542972111,-2.6254887035921,-2.964042308430617,-0.33855360483851715,False
zz1000,B5b_slope_div_20d,S1,-0.0004909031844444,-0.0004909031844444,0.0,0.1722246377497457,0.1722246377497457,0.0,-0.1519845422347705,-0.1446606482846071,0.007323893950163418,-0.1446606482846071,1.777230126211723,3.4039430095325414,-1.3655436179956648,-1.372674762244016,-0.007131144248351262,False
zz1000,B5c_high_vol_ratio_20d,S1,-0.0407893568637555,-0.0407893568637555,0.0,-3.3438733160438536,-3.3438733160438536,0.0,-0.2436157174261842,-0.2374890691323568,0.006126648293827419,0.0431969430227843,1.7075429186841806,3.0061098721483663,-2.41332007372516,-2.4663002723609613,-0.05298019863580139,False
zz1000,C1_entropy_20d,S1,-0.009471545461299,-0.009471545461299,0.0,-0.9617378633265908,-0.9617378633265908,0.0,-0.1311907666645038,-0.1261819361964457,0.005008830468058112,-0.0254029334824785,1.5000147995536348,2.061324914326767,-1.284280791063196,-1.1894318821554437,0.09484890890775222,False
